thr_pct,thr_val,precision,recall,f1,AUC,AP
95.0,-0.0023229577849611105,0.024749381265468363,0.14122681883024252,0.04211780221650252,0.7119782820934201,0.019182634059475404
97.0,-0.0006019138825664582,0.025291666666666667,0.08659058487874464,0.039148661722025156,0.7119782820934201,0.019182634059475404
98.0,0.0006626410009450804,0.0248125,0.05663338088445079,0.034506736201651456,0.7119782820934201,0.019182634059475404
99.0,0.00259722825899354,0.0255,0.029101283880171185,0.027181878747501664,0.7119782820934201,0.019182634059475404
99.5,0.004323201046784801,0.02825,0.016119828815977174,0.02052679382379655,0.7119782820934201,0.019182634059475404
99.9,0.008047541220080747,0.03,0.0034236804564907277,0.006145966709346991,0.7119782820934201,0.019182634059475404
